Time,AccelX,AccelY,AccelZ
1518196688317.0,1.9015960893333332,1.6033356126666667,7.912521149999999
1518196688519.0,2.332443266,0.8696258793333331,8.177932516666667
1518196688720.0,2.2236603093333334,0.8356659126666662,7.773190099999999
1518196688922.0,2.539297519333333,0.15416567933333358,7.477627369333333
1518196689124.0,2.5058929786666666,0.14250185933333337,7.167861757999999
1518196689325.0,2.790585355333333,-0.3003265073333335,6.533334191333332
1518196689526.0,2.7063202186666664,-0.5134490673333336,6.286727757999999
1518196689728.0,2.8577118219999997,-0.9067657340000005,6.005447254666665
1518196689929.0,3.1628753986666664,-1.4459198006666667,5.326962154666665
1518196690130.0,3.291812165333333,-1.573904422666667,5.191836434666665
1518196690332.0,3.722897375333333,-2.9225433560000003,4.408773701333332
1518196690533.0,3.3960724186666664,-2.9134979493333337,4.145028597999998
1518196690734.0,3.950302162,-3.073220852666667,3.5801665513333325
1518196690936.0,3.8123199853333336,-3.0487823859999996,3.5242278513333325
1518196691137.0,4.480490162000001,-3.8360504859999995,3.1958159996666664
1518196691339.0,4.016397138666666,-3.894924999333333,2.8881133765999993
1518196691540.0,4.128036543333333,-4.3571137193333325,2.202645859933333
1518196691742.0,4.091696211333333,-4.371554636,1.9112884365999996
1518196691943.0,4.3515533799999995,-5.016159136,1.3341277865999999
1518196692145.0,4.207382236666667,-5.226980669333333,0.9815154815999999
1518196692346.0,4.117007481333332,-5.566738969333334,0.6657989325999997
1518196692547.0,4.102804600466666,-5.875869829333333,0.35841368660000006
1518196692749.0,4.164376863799999,-6.430654996000001,-0.4893951467333334
1518196692950.0,4.2484833138,-6.7139985026666675,-0.8629547334000001
1518196693152.0,3.9437958138000004,-7.8371369326666676,-1.4040130867333334
1518196693353.0,3.955142247133334,-7.917910859333333,-1.5328705034
1518196693556.0,4.372024567133334,-8.160470666,-1.8866729900666668
1518196693756.0,4.124148577133334,-7.919894493666667,-2.0452850500666666
1518196693958.0,4.804934693800001,-8.674234086333334,-1.5269989067333332
1518196694159.0,4.063052360466667,-7.673288046333333,-2.0115631200666666
1518196694360.0,4.567135610466667,-8.202285863,-2.460421756733333
1518196694563.0,4.012509137133333,-7.515390096333333,-2.9904510300666662
1518196694765.0,5.1208099038,-8.208712863,-3.0269500533999993
1518196694966.0,4.573721270466667,-7.596164049666666,-3.015841654733333
