Time,AccelX,AccelY,AccelZ
1518198853102.0,3.082339462333333,1.6933929699999997,6.924429391333332
1518198853304.0,2.780111692333333,1.2035919366666663,6.536111514666666
1518198853506.0,2.761624143666666,0.6895904699999995,6.088205014666666
1518198853707.0,2.8610443069999993,0.2886566366666665,5.751779227999999
1518198853908.0,2.943087763666666,-0.1205291633333338,5.332040454666665
1518198854110.0,3.035128780333333,-0.22137755333333345,4.950705001333333
1518198854311.0,3.0555999736666664,-0.9569915533333335,4.781857334666666
1518198854512.0,2.9744293203333325,-1.1356780799999997,4.501608306
1518198854714.0,3.046871950333333,-1.519155866666667,3.980545072666666
1518198854915.0,2.853268433666666,-1.550418076666667,3.8799347159999984
1518198855116.0,2.992520143666666,-2.535098243333334,3.5116913026666663
1518198855318.0,2.8218475403333323,-2.6453887733333334,3.2381866593333335
1518198855519.0,2.8964325036666656,-3.100912473333333,2.6533294759999997
1518198855721.0,2.510971066999999,-3.209378053333333,2.833047476
1518198855922.0,2.6028533903333324,-4.0379852199999995,2.526058945333333
1518198856123.0,2.404171753666666,-4.322518913333332,2.1326629453333332
1518198856325.0,2.526364135666666,-4.627682486666666,1.555343612
1518198856526.0,2.298165892333333,-4.674972529999999,1.5023406786666667
1518198856728.0,2.466220092333333,-5.668222049999999,0.9904815353333332
1518198856929.0,2.630862423666666,-5.630294809999999,0.5440032686666665
1518198857131.0,3.1712066346666665,-6.283865376666666,-0.37608949800000024
1518198857332.0,3.3621917446666663,-6.500875876666667,-0.7389373980000001
1518198857534.0,2.929598984666667,-7.042172256666667,-1.7795562979999997
1518198857735.0,2.8140716379999997,-7.515152,-2.135818498
1518198857937.0,2.408615104666666,-7.488095113333332,-2.288479631333333
1518198858138.0,2.1144805846666666,-7.681063863333334,-2.668942269333333
1518198858339.0,1.6984710579999998,-7.326626606666666,-2.468673712666666
1518198858542.0,1.6881561180000002,-7.842214973333332,-2.6313323993333326
1518198858743.0,1.3661712586666666,-7.633932503333333,-2.5888031026666662
1518198858944.0,1.3974334586666668,-7.343209849999999,-2.715121456
1518198859145.0,1.5559661919999999,-6.926803583333333,-3.0332977293333334
1518198859347.0,2.6039642253333333,-7.443820183333334,-2.964187621666667
1518198859548.0,2.6683135906666666,-7.12072448,-2.818191527333334
1518198859751.0,2.385128780666667,-7.325674446666667,-2.9030120840000007
1518198859953.0,2.3467254606666668,-7.4266815133333335,-2.8993621840000006
1518198860154.0,1.332608040666667,-7.728274533333334,-2.5642852806666676
1518198860355.0,1.2791290351000002,-7.508486966666668,-2.7574127173333345
1518198860557.0,1.144796751766667,-7.7649322733333355,-2.956729122000001
1518198860758.0,1.1883575384333336,-7.9271942200000005,-2.8962677020000007
1518198860959.0,1.3269744831000003,-7.868161010000001,-2.979342652000001
1518198861160.0,1.1913726764333334,-7.751364143333335,-3.061941528666668
1518198861362.0,1.1904998764333339,-7.705661020000001,-2.9478424086666672
1518198861564.0,1.1281341531000006,-7.5834686200000005,-2.981405625333334
1518198861765.0,1.4152862631000003,-7.490316763333334,-3.191909758666667
1518198861966.0,1.694662469766667,-7.633932496666667,-3.4926299613333334
1518198862167.0,1.9838775531000004,-7.352096560000001,-3.3423492013333336
1518198862369.0,2.1528045431000002,-7.6944732700000005,-3.4262176013333328
1518198862571.0,2.3875091330999996,-7.955282593333333,-3.6556853713333335
1518198862772.0,2.1144012231,-7.4116058266666665,-3.639657541333333
1518198862973.0,1.9499969287666663,-7.872128293333333,-3.4925506008666662
1518198863175.0,1.4590850921,-7.697329693333332,-2.9114226621999997
1518198863376.0,1.2500885070999999,-7.92402037,-2.8796843822000002
1518198863577.0,1.6494354204333332,-7.8084930366666665,-2.2384124188666665
1518198863779.0,1.6084136937666667,-7.7019317366666655,-2.0712310255333337
1518198863981.0,1.8474029464333332,-7.92719419,-1.9987090495333335
1518198864183.0,1.6948211607666663,-7.873794539999999,-1.6743438228666667
1518198864385.0,1.828677362433333,-8.298135349999999,-1.9078582282
1518198864585.0,1.6111114424333333,-7.773422216666667,-1.7298858215333333
1518198864787.0,1.6545928884333334,-8.114132673333332,-1.7463103815333332
1518198864987.0,1.1931182884333336,-8.35145566,-1.5911101915333332
1518198865189.0,0.8892242317666667,-8.806027193333332,-1.3493438315333335
1518198865391.0,0.1503570451,-8.276632660000002,-1.3672759602
1518198865593.0,0.10592345176666657,-8.567196630000002,-1.3936187345333333
1518198865794.0,0.29206846843333306,-8.441909763333333,-1.3037993978666667
1518198865995.0,0.2597747684333331,-8.405172696666668,-1.2182647288666666
1518198866197.0,1.1903411617666664,-8.477615320000002,-1.5010528155333334
1518198866398.0,1.2366790539999997,-8.440719553333336,-1.469393878866667
1518198866600.0,1.480508407333333,-8.478646820000002,-1.3192718102
1518198866800.0,1.3763275006666664,-8.405569453333335,-1.1958098945333335
1518198867002.0,1.4360748159999996,-8.90830382,-1.3518035478666668
1518198867203.0,1.4490875093333329,-8.514907820000001,-1.2437347012000002
1518198867405.0,1.6085723659999995,-8.925521846666665,-1.4172637535333334
1518198867606.0,1.6083343259999994,-9.065408313333332,-1.1265411135333332
1518198867808.0,1.7307647459999995,-9.524581889999999,-1.4382903868666668
1518198868010.0,1.368948356,-9.023831156666667,-1.1603424002
1518198868210.0,1.2682586593333331,-9.500698833333335,-1.242068473533333
1518198868411.0,0.9920562793333335,-9.320425400000001,-0.8951690668666668
1518198868612.0,0.9756317193333337,-9.48387755,-0.9366668702000001
1518198868815.0,1.0770355293333336,-9.501968383333333,-0.7816253655333332
1518198869017.0,1.127182013666667,-9.507681250000001,-0.8168548593333331
1518198869217.0,1.0914764470000005,-9.485067750000002,-0.8248687746666666
