Mean_AccelX,Variance_AccelX,Mean_AccelY,Variance_AccelY,Mean_AccelZ,Variance_AccelZ
3.100587812488889,5.714912105359256,3.100587812488889,5.714912105359256,3.100587812488889,5.714912105359256
2.800576416044444,6.084638114822021,2.800576416044444,6.084638114822021,2.800576416044444,6.084638114822021
2.800576416044444,6.084638114822021,2.800576416044444,6.084638114822021,2.800576416044444,6.084638114822021
2.510827063466667,6.403256063788053,2.510827063466667,6.403256063788053,2.510827063466667,6.403256063788053
2.510827063466667,6.403256063788053,2.510827063466667,6.403256063788053,2.510827063466667,6.403256063788053
2.2125665604444444,7.226070038110822,2.2125665604444444,7.226070038110822,2.2125665604444444,7.226070038110822
2.2125665604444444,7.226070038110822,2.2125665604444444,7.226070038110822,2.2125665604444444,7.226070038110822
1.915628485977778,7.879515852283346,1.915628485977778,7.879515852283346,1.915628485977778,7.879515852283346
1.915628485977778,7.879515852283346,1.915628485977778,7.879515852283346,1.915628485977778,7.879515852283346
1.6290952787111115,8.521033185280798,1.6290952787111115,8.521033185280798,1.6290952787111115,8.521033185280798
1.6290952787111115,8.521033185280798,1.6290952787111115,8.521033185280798,1.6290952787111115,8.521033185280798
1.4085776964222227,8.961801888860254,1.4085776964222227,8.961801888860254,1.4085776964222227,8.961801888860254
1.4085776964222227,8.961801888860254,1.4085776964222227,8.961801888860254,1.4085776964222227,8.961801888860254
1.1709426019555558,9.624544624152737,1.1709426019555558,9.624544624152737,1.1709426019555558,9.624544624152737
1.1709426019555558,9.624544624152737,1.1709426019555558,9.624544624152737,1.1709426019555558,9.624544624152737
0.9252406941555561,10.000500182529988,0.9252406941555561,10.000500182529988,0.9252406941555561,10.000500182529988
0.9252406941555561,10.000500182529988,0.9252406941555561,10.000500182529988,0.9252406941555561,10.000500182529988
0.678226937444445,10.396520544576257,0.678226937444445,10.396520544576257,0.678226937444445,10.396520544576257
0.678226937444445,10.396520544576257,0.678226937444445,10.396520544576257,0.678226937444445,10.396520544576257
0.38074401940000063,11.594142544858842,0.38074401940000063,11.594142544858842,0.38074401940000063,11.594142544858842
0.38074401940000063,11.594142544858842,0.38074401940000063,11.594142544858842,0.38074401940000063,11.594142544858842
0.08753518982222275,12.73747529173789,0.08753518982222275,12.73747529173789,0.08753518982222275,12.73747529173789
0.08753518982222275,12.73747529173789,0.08753518982222275,12.73747529173789,0.08753518982222275,12.73747529173789
-0.22174907797777738,14.499430773920892,-0.22174907797777738,14.499430773920892,-0.22174907797777738,14.499430773920892
-0.22174907797777738,14.499430773920892,-0.22174907797777738,14.499430773920892,-0.22174907797777738,14.499430773920892
-0.4738356719999996,16.1146793547618,-0.4738356719999996,16.1146793547618,-0.4738356719999996,16.1146793547618
-0.4738356719999996,16.1146793547618,-0.4738356719999996,16.1146793547618,-0.4738356719999996,16.1146793547618
-0.7314923349999997,18.94519350275578,-0.7314923349999997,18.94519350275578,-0.7314923349999997,18.94519350275578
-0.7314923349999997,18.94519350275578,-0.7314923349999997,18.94519350275578,-0.7314923349999997,18.94519350275578
-0.9550726577777774,20.753467776127852,-0.9550726577777774,20.753467776127852,-0.9550726577777774,20.753467776127852
-0.9550726577777774,20.753467776127852,-0.9550726577777774,20.753467776127852,-0.9550726577777774,20.753467776127852
-1.2220762375555547,23.649904014697515,-1.2220762375555547,23.649904014697515,-1.2220762375555547,23.649904014697515
-1.2220762375555547,23.649904014697515,-1.2220762375555547,23.649904014697515,-1.2220762375555547,23.649904014697515
-1.4451646159999996,25.710398330824262,-1.4451646159999996,25.710398330824262,-1.4451646159999996,25.710398330824262
-1.4451646159999996,25.710398330824262,-1.4451646159999996,25.710398330824262,-1.4451646159999996,25.710398330824262
-1.6530662261333327,28.90403987552887,-1.6530662261333327,28.90403987552887,-1.6530662261333327,28.90403987552887
-1.6530662261333327,28.90403987552887,-1.6530662261333327,28.90403987552887,-1.6530662261333327,28.90403987552887
-1.852805808044444,30.26927637861849,-1.852805808044444,30.26927637861849,-1.852805808044444,30.26927637861849
-1.852805808044444,30.26927637861849,-1.852805808044444,30.26927637861849,-1.852805808044444,30.26927637861849
-2.0073183381777775,31.87283240017792,-2.0073183381777775,31.87283240017792,-2.0073183381777775,31.87283240017792
-2.0073183381777775,31.87283240017792,-2.0073183381777775,31.87283240017792,-2.0073183381777775,31.87283240017792
-2.087087216955555,31.897870942349293,-2.087087216955555,31.897870942349293,-2.087087216955555,31.897870942349293
-2.087087216955555,31.897870942349293,-2.087087216955555,31.897870942349293,-2.087087216955555,31.897870942349293
-2.2096816159555552,32.03760196232692,-2.2096816159555552,32.03760196232692,-2.2096816159555552,32.03760196232692
-2.2096816159555552,32.03760196232692,-2.2096816159555552,32.03760196232692,-2.2096816159555552,32.03760196232692
-2.3200779360444446,30.646066526558382,-2.3200779360444446,30.646066526558382,-2.3200779360444446,30.646066526558382
-2.3200779360444446,30.646066526558382,-2.3200779360444446,30.646066526558382,-2.3200779360444446,30.646066526558382
-2.4257346708888883,30.250225370971574,-2.4257346708888883,30.250225370971574,-2.4257346708888883,30.250225370971574
-2.4257346708888883,30.250225370971574,-2.4257346708888883,30.250225370971574,-2.4257346708888883,30.250225370971574
-2.5065720713777777,29.3590504016793,-2.5065720713777777,29.3590504016793,-2.5065720713777777,29.3590504016793
-2.5065720713777777,29.3590504016793,-2.5065720713777777,29.3590504016793,-2.5065720713777777,29.3590504016793
-2.5984438141111115,29.041549451946494,-2.5984438141111115,29.041549451946494,-2.5984438141111115,29.041549451946494
-2.5984438141111115,29.041549451946494,-2.5984438141111115,29.041549451946494,-2.5984438141111115,29.041549451946494
-2.638820197333333,28.384237469634662,-2.638820197333333,28.384237469634662,-2.638820197333333,28.384237469634662
-2.638820197333333,28.384237469634662,-2.638820197333333,28.384237469634662,-2.638820197333333,28.384237469634662
-2.656149299777778,28.032285653175006,-2.656149299777778,28.032285653175006,-2.656149299777778,28.032285653175006
-2.656149299777778,28.032285653175006,-2.656149299777778,28.032285653175006,-2.656149299777778,28.032285653175006
-2.684063119466667,27.425206575668494,-2.684063119466667,27.425206575668494,-2.684063119466667,27.425206575668494
-2.684063119466667,27.425206575668494,-2.684063119466667,27.425206575668494,-2.684063119466667,27.425206575668494
-2.6465696304,27.494459429518656,-2.6465696304,27.494459429518656,-2.6465696304,27.494459429518656
-2.6465696304,27.494459429518656,-2.6465696304,27.494459429518656,-2.6465696304,27.494459429518656
-2.5993113295555554,27.039954138932025,-2.5993113295555554,27.039954138932025,-2.5993113295555554,27.039954138932025
-2.5993113295555554,27.039954138932025,-2.5993113295555554,27.039954138932025,-2.5993113295555554,27.039954138932025
-2.5605165699555554,26.849073143227326,-2.5605165699555554,26.849073143227326,-2.5605165699555554,26.849073143227326
-2.5605165699555554,26.849073143227326,-2.5605165699555554,26.849073143227326,-2.5605165699555554,26.849073143227326
-2.6237762516888887,26.31887135043323,-2.6237762516888887,26.31887135043323,-2.6237762516888887,26.31887135043323
